,Epoch,D_Adv_Real,D_Aux_Real,D_Adv_Fake,D_Aux_Fake,acc,G_Adv,G_Aux
68,2.0,0.6949076652526855,2.1969687938690186,0.6914054155349731,2.1971590518951416,14.06,0.6949090957641602,2.1969823837280273
69,2.0,0.6947219371795654,2.1971545219421387,0.6915975213050842,2.1965391635894775,18.75,0.6947164535522461,2.196643114089966
70,2.0,0.6945806741714478,2.1973395347595215,0.6917327642440796,2.197333812713623,7.03,0.6945775747299194,2.197132110595703
71,2.0,0.694521427154541,2.196333408355713,0.6917986869812012,2.1953542232513428,17.97,0.6945175528526306,2.1955156326293945
72,2.0,0.6944663524627686,2.196720600128174,0.6918444037437439,2.1971540451049805,10.16,0.6944668292999268,2.1972672939300537
73,2.0,0.6944433450698853,2.1965625286102295,0.6918723583221436,2.1970324516296387,10.94,0.6944408416748047,2.1973860263824463
74,2.0,0.6943463087081909,2.195908546447754,0.6919674277305603,2.198136806488037,12.5,0.6943448781967163,2.197974443435669
75,2.0,0.6942518949508667,2.1987805366516113,0.6920604705810547,2.1978135108947754,7.03,0.6942520141601562,2.198093891143799
76,2.0,0.6941614747047424,2.1975138187408447,0.6921517252922058,2.197242498397827,11.72,0.694158136844635,2.197322368621826
77,2.0,0.6940501928329468,2.196894645690918,0.6922593712806702,2.197723150253296,12.5,0.6940509080886841,2.1975436210632324
78,2.0,0.693963885307312,2.197221279144287,0.6923521757125854,2.1982529163360596,10.16,0.6939611434936523,2.198101282119751
79,2.0,0.6939123868942261,2.196337938308716,0.6924055814743042,2.1975605487823486,9.38,0.6939122676849365,2.197722911834717
80,2.0,0.6938231587409973,2.1975748538970947,0.6924866437911987,2.19779109954834,5.47,0.6938216686248779,2.1976747512817383
81,2.0,0.693743884563446,2.1974737644195557,0.6925708055496216,2.197370767593384,11.72,0.693743109703064,2.1972172260284424
82,2.0,0.6937111020088196,2.197190046310425,0.6926027536392212,2.1968419551849365,7.8100000000000005,0.6937086582183838,2.1967036724090576
83,2.0,0.6936637163162231,2.1968576908111572,0.6926569938659668,2.196746826171875,10.16,0.6936579942703247,2.1966910362243652
84,2.0,0.6936122179031372,2.1979470252990723,0.6927011013031006,2.1969754695892334,10.94,0.6936085820198059,2.1969010829925537
85,2.0,0.6935687065124512,2.1974189281463623,0.6927523016929626,2.1964938640594482,10.16,0.693560004234314,2.196420431137085
86,2.0,0.6935088634490967,2.1965065002441406,0.6928017735481262,2.196580410003662,12.5,0.6935064196586609,2.1965763568878174
87,2.0,0.6934601664543152,2.1968300342559814,0.692851185798645,2.197800636291504,13.280000000000001,0.6934593319892883,2.197864294052124
88,2.0,0.6933466792106628,2.19779634475708,0.6929671168327332,2.1974689960479736,8.59,0.6933465600013733,2.1973378658294678
89,2.0,0.6932510733604431,2.1972203254699707,0.693060040473938,2.197641134262085,15.620000000000001,0.6932511329650879,2.1975977420806885
90,2.0,0.6931730508804321,2.196837902069092,0.6931394338607788,2.1982998847961426,9.38,0.6931703090667725,2.1982576847076416
91,2.0,0.693137526512146,2.1960949897766113,0.6931754946708679,2.196845293045044,14.06,0.6931353807449341,2.19681978225708
92,2.0,0.6930881142616272,2.1976635456085205,0.6932255625724792,2.1972086429595947,13.280000000000001,0.6930835247039795,2.1973516941070557
93,2.0,0.6930606365203857,2.196444034576416,0.6932533383369446,2.196748733520508,14.84,0.693055272102356,2.1967990398406982
94,2.0,0.6930307149887085,2.19718599319458,0.6932798624038696,2.1974363327026367,10.16,0.6930299401283264,2.1976099014282227
95,2.0,0.6930588483810425,2.1984143257141113,0.693254828453064,2.196817398071289,8.59,0.6930546164512634,2.1968181133270264
96,2.0,0.693083643913269,2.1974995136260986,0.6932302117347717,2.1982486248016357,7.03,0.6930818557739258,2.1983225345611572
97,2.0,0.6931185126304626,2.197237253189087,0.6932072639465332,2.198237180709839,8.59,0.6931065320968628,2.1981382369995117
98,2.0,0.6930767297744751,2.195690393447876,0.6932364702224731,2.196570634841919,14.84,0.6930740475654602,2.196969985961914
99,2.0,0.693008303642273,2.1965370178222656,0.6933000087738037,2.1976091861724854,13.280000000000001,0.693008542060852,2.1976242065429688
100,2.0,0.6929439306259155,2.1982147693634033,0.693374752998352,2.1977620124816895,7.8100000000000005,0.692935585975647,2.1979928016662598
101,2.0,0.692853569984436,2.1962244510650635,0.6934570670127869,2.197019100189209,12.5,0.6928526163101196,2.197326183319092
102,3.0,0.6928188800811768,2.196829080581665,0.6934986114501953,2.197251319885254,9.38,0.6928126215934753,2.1970725059509277
103,3.0,0.6928173303604126,2.1972298622131348,0.6934965252876282,2.1971793174743652,7.03,0.6928132176399231,2.1970503330230713
104,3.0,0.6928192377090454,2.197307825088501,0.6935027837753296,2.19697642326355,10.94,0.6928090453147888,2.196913242340088
105,3.0,0.6928197145462036,2.196953296661377,0.6934989094734192,2.197659969329834,3.91,0.6928128004074097,2.1976401805877686
106,3.0,0.6928812265396118,2.1964101791381836,0.6934351921081543,2.197169780731201,15.620000000000001,0.6928754448890686,2.197295904159546
107,3.0,0.6928708553314209,2.195643663406372,0.6934500932693481,2.197758674621582,14.06,0.692859411239624,2.197744846343994
108,3.0,0.6928465366363525,2.1970152854919434,0.6934764981269836,2.1975629329681396,8.59,0.6928343772888184,2.1976492404937744
109,3.0,0.6928539872169495,2.1962087154388428,0.6934610605239868,2.1977813243865967,8.59,0.6928479671478271,2.197939157485962
110,3.0,0.6929576992988586,2.1966726779937744,0.6933639049530029,2.1973438262939453,8.59,0.6929492354393005,2.197474241256714
111,3.0,0.6930064558982849,2.1961941719055176,0.6933126449584961,2.1967062950134277,15.620000000000001,0.692997932434082,2.1967318058013916
112,3.0,0.693068265914917,2.1975152492523193,0.693244457244873,2.1963858604431152,13.280000000000001,0.6930643916130066,2.196474552154541
113,3.0,0.693066418170929,2.195436954498291,0.6932483315467834,2.1965746879577637,20.31,0.6930623054504395,2.1967530250549316
114,3.0,0.6929988265037537,2.197178840637207,0.6933128833770752,2.197144031524658,9.38,0.6929932832717896,2.197108268737793
115,3.0,0.6930345296859741,2.1951024532318115,0.6933146715164185,2.1968414783477783,10.16,0.6929950714111328,2.1969122886657715
116,3.0,0.6929689645767212,2.1966729164123535,0.6933502554893494,2.197540283203125,10.94,0.6929565668106079,2.1978044509887695
117,3.0,0.6929224729537964,2.193997859954834,0.6933953762054443,2.1967203617095947,14.06,0.6929140090942383,2.196690559387207
118,3.0,0.6929106712341309,2.1968209743499756,0.6934108734130859,2.195744752883911,11.72,0.6928972005844116,2.1957907676696777
119,3.0,0.6928908824920654,2.1954216957092285,0.6934434175491333,2.1969785690307617,11.72,0.6928712129592896,2.1967897415161133
120,3.0,0.6929293274879456,2.1967854499816895,0.6934018135070801,2.196500778198242,11.72,0.6929166913032532,2.1962718963623047
121,3.0,0.692981481552124,2.1967532634735107,0.6933423280715942,2.195605993270874,10.94,0.6929699182510376,2.1956658363342285
122,3.0,0.6930409073829651,2.1971750259399414,0.6933165788650513,2.196160316467285,6.25,0.6929980516433716,2.1957643032073975
123,3.0,0.6930050253868103,2.1927239894866943,0.6933431029319763,2.1975185871124268,13.280000000000001,0.6929681301116943,2.1977880001068115
124,3.0,0.6929887533187866,2.1964190006256104,0.6933715343475342,2.196477174758911,7.8100000000000005,0.6929392218589783,2.196453332901001
125,3.0,0.6928869485855103,2.196357488632202,0.6934548616409302,2.1955628395080566,14.06,0.6928597092628479,2.195690631866455
126,3.0,0.6928367018699646,2.1948652267456055,0.6934971213340759,2.1963794231414795,14.84,0.6928175687789917,2.1964635848999023
127,3.0,0.6928045749664307,2.1973459720611572,0.6935710906982422,2.196331262588501,14.06,0.6927473545074463,2.196521282196045
128,3.0,0.6927244663238525,2.198289155960083,0.693616509437561,2.1953349113464355,13.280000000000001,0.6926933526992798,2.195134162902832
129,3.0,0.6926737427711487,2.196882724761963,0.6937317252159119,2.1978185176849365,11.72,0.692586362361908,2.197694778442383
130,3.0,0.692716121673584,2.198291063308716,0.6936964392662048,2.195502758026123,14.84,0.6926167607307434,2.1953392028808594
131,3.0,0.6927328109741211,2.193279504776001,0.693625807762146,2.195432662963867,17.19,0.6926900744438171,2.1953189373016357
132,3.0,0.6927241086959839,2.1974425315856934,0.6936198472976685,2.195957660675049,12.5,0.6926980018615723,2.1965277194976807
133,3.0,0.6927359104156494,2.193070411682129,0.6936337947845459,2.196214199066162,19.53,0.6926820874214172,2.196575164794922
134,3.0,0.6927799582481384,2.196361541748047,0.6936514973640442,2.196784257888794,7.8100000000000005,0.6926713585853577,2.1965572834014893
135,3.0,0.6928040981292725,2.1919267177581787,0.6935763955116272,2.1955599784851074,14.06,0.6927413940429688,2.196220636367798
136,4.0,0.6928673386573792,2.193297863006592,0.6935206055641174,2.194220781326294,14.84,0.692800760269165,2.1937201023101807
137,4.0,0.6929733753204346,2.1972639560699463,0.6934400796890259,2.1944236755371094,17.97,0.6928811073303223,2.1948177814483643
138,4.0,0.6929838061332703,2.1958885192871094,0.693452775478363,2.1953938007354736,10.94,0.6928852796554565,2.1956889629364014
139,4.0,0.6928631663322449,2.188833713531494,0.6934763193130493,2.1952733993530273,14.06,0.6928545236587524,2.1949377059936523
140,4.0,0.6929859519004822,2.190948963165283,0.6934492588043213,2.1937782764434814,14.84,0.6928863525390625,2.19356107711792
141,4.0,0.693091630935669,2.1945230960845947,0.6933941841125488,2.1905221939086914,19.53,0.6929482221603394,2.189724922180176
142,4.0,0.693128228187561,2.1928961277008057,0.6934099197387695,2.1932554244995117,17.97,0.6929333209991455,2.1935551166534424
143,4.0,0.6931066513061523,2.191664695739746,0.6933828592300415,2.1922829151153564,19.53,0.6929923892021179,2.1935110092163086
144,4.0,0.6931828260421753,2.180713176727295,0.6933482885360718,2.1927969455718994,20.31,0.6930245161056519,2.190892457962036
145,4.0,0.6933755874633789,2.1922378540039062,0.6933946013450623,2.188520908355713,19.53,0.6930903196334839,2.189448595046997
146,4.0,0.6934599876403809,2.1881678104400635,0.693401038646698,2.1947379112243652,11.72,0.6929856538772583,2.1935973167419434
147,4.0,0.6931527853012085,2.1879944801330566,0.693467378616333,2.190202474594116,15.620000000000001,0.6929718852043152,2.1872830390930176
148,4.0,0.6929977536201477,2.1990699768066406,0.6935101747512817,2.185885190963745,15.620000000000001,0.6929491758346558,2.184901475906372
149,4.0,0.693015456199646,2.206958770751953,0.6935604214668274,2.1878468990325928,17.97,0.6928718686103821,2.1857357025146484
150,4.0,0.6931241750717163,2.178161859512329,0.6936525702476501,2.1872713565826416,15.620000000000001,0.692908525466919,2.1877999305725098
151,4.0,0.6933086514472961,2.201413869857788,0.6935873031616211,2.1796419620513916,14.84,0.6929033398628235,2.1809840202331543
152,4.0,0.6932781338691711,2.2102086544036865,0.6935710310935974,2.186384916305542,13.280000000000001,0.6929845809936523,2.1888275146484375
153,4.0,0.6938469409942627,2.190291166305542,0.6935104131698608,2.1892120838165283,12.5,0.6929666996002197,2.1885292530059814
154,4.0,0.6936517953872681,2.182213068008423,0.6935515403747559,2.1876041889190674,18.75,0.6930026412010193,2.184154987335205
155,4.0,0.693161129951477,2.1886260509490967,0.6936783790588379,2.1801233291625977,17.19,0.6928727030754089,2.1876094341278076
156,4.0,0.6932189464569092,2.1971654891967773,0.6937824487686157,2.1738545894622803,21.09,0.6929659843444824,2.1688332557678223
157,4.0,0.6934281587600708,2.198315143585205,0.693753719329834,2.1718320846557617,16.41,0.6928970813751221,2.16658878326416
158,4.0,0.6933581829071045,2.199655532836914,0.6936761140823364,2.159208297729492,20.31,0.6929407715797424,2.1490519046783447
159,4.0,0.6931089162826538,2.1943795680999756,0.69390869140625,2.147672653198242,19.53,0.6929956674575806,2.154332160949707
160,4.0,0.6937391757965088,2.1779720783233643,0.6939609050750732,2.161756992340088,11.72,0.6929700374603271,2.165231466293335
161,4.0,0.6933761239051819,2.185786247253418,0.693686842918396,2.163928985595703,16.41,0.6931153535842896,2.161428689956665
162,4.0,0.6939094066619873,2.2055509090423584,0.6936014294624329,2.1613008975982666,17.97,0.6933130025863647,2.155099630355835
163,4.0,0.6947580575942993,2.195930004119873,0.6933345794677734,2.182393789291382,12.5,0.6933942437171936,2.1793460845947266
164,4.0,0.694028377532959,2.176699638366699,0.6934736967086792,2.135991096496582,19.53,0.6938639879226685,2.140444040298462
165,4.0,0.6936571002006531,2.191574811935425,0.6934789419174194,2.1543803215026855,13.280000000000001,0.6935064196586609,2.1456539630889893
166,4.0,0.6943677067756653,2.186931610107422,0.6933923959732056,2.162155866622925,17.97,0.6935251355171204,2.163883924484253
167,4.0,0.695191502571106,2.18396258354187,0.6935499906539917,2.135976791381836,21.88,0.6939352750778198,2.144676923751831
168,4.0,0.6938091516494751,2.191157341003418,0.6936882734298706,2.1161792278289795,21.88,0.6937122941017151,2.1158792972564697
169,4.0,0.6949844360351562,2.2248361110687256,0.6937270164489746,2.1732194423675537,9.38,0.6945183873176575,2.177013874053955
170,5.0,0.694376528263092,2.214817762374878,0.6935968995094299,2.1547091007232666,14.06,0.6936663389205933,2.155910015106201
171,5.0,0.6948121786117554,2.1981747150421143,0.6934710741043091,2.1942453384399414,11.72,0.6939568519592285,2.193591356277466
172,5.0,0.6940014362335205,2.205549716949463,0.6937136650085449,2.135986566543579,16.41,0.6941720247268677,2.1303110122680664
173,5.0,0.6939284801483154,2.1793172359466553,0.6934166550636292,2.1545491218566895,20.31,0.6936587691307068,2.1481502056121826
174,5.0,0.6941897869110107,2.15220046043396,0.6934306621551514,2.0738070011138916,22.66,0.693897008895874,2.0775508880615234
175,5.0,0.6939072608947754,2.1865458488464355,0.6938278675079346,2.119530200958252,19.53,0.6937010884284973,2.118124008178711
176,5.0,0.6951041221618652,2.157498598098755,0.6936489343643188,2.135805606842041,17.19,0.6938509941101074,2.147691249847412
177,5.0,0.6960148215293884,2.211280107498169,0.6937041878700256,2.1452503204345703,19.53,0.6937001943588257,2.143097400665283
178,5.0,0.6944539546966553,2.216379165649414,0.6936978101730347,2.1145005226135254,15.620000000000001,0.6942064762115479,2.117844820022583
179,5.0,0.694143533706665,2.193403720855713,0.6937056183815002,2.1211869716644287,18.75,0.693930983543396,2.124919891357422
180,5.0,0.6938470602035522,2.197092294692993,0.6946006417274475,2.1423873901367188,14.06,0.693709671497345,2.136533260345459
181,5.0,0.6948974132537842,2.2052414417266846,0.6937159299850464,2.1168770790100098,17.97,0.6941220760345459,2.119818687438965
182,5.0,0.6948819160461426,2.192918300628662,0.6939882636070251,2.1047728061676025,19.53,0.6937735080718994,2.1128580570220947
183,5.0,0.694687008857727,2.2106754779815674,0.6940478086471558,2.075226306915283,23.44,0.693882167339325,2.078754186630249
184,5.0,0.6955524682998657,2.179302215576172,0.6940339803695679,2.1266531944274902,26.560000000000002,0.6939036846160889,2.1309497356414795
185,5.0,0.6956956386566162,2.180206537246704,0.6945837736129761,2.1084039211273193,23.44,0.694210410118103,2.117720127105713
186,5.0,0.6939111948013306,2.2001805305480957,0.6948586702346802,2.0945897102355957,17.97,0.6938405632972717,2.097681999206543
187,5.0,0.6941280364990234,2.1777076721191406,0.6942235231399536,2.082716703414917,20.31,0.6943693161010742,2.091230630874634
188,5.0,0.6948344707489014,2.2214157581329346,0.6946797370910645,2.0999972820281982,13.280000000000001,0.693805456161499,2.0941920280456543
189,5.0,0.6958794593811035,2.188161611557007,0.6936919689178467,2.182426929473877,13.280000000000001,0.6940515041351318,2.1792030334472656
190,5.0,0.6951010227203369,2.191690683364868,0.694383978843689,2.1194498538970947,15.620000000000001,0.6943565607070923,2.112323760986328
191,5.0,0.695543646812439,2.1357622146606445,0.6938722729682922,2.0963902473449707,23.44,0.6944681406021118,2.0997235774993896
192,5.0,0.696147620677948,2.176229238510132,0.6938955783843994,2.113692283630371,19.53,0.6940537691116333,2.1234724521636963
193,5.0,0.6945720314979553,2.216184139251709,0.693759560585022,2.13761830329895,15.620000000000001,0.6942431330680847,2.1442389488220215
194,5.0,0.6952313184738159,2.1911733150482178,0.6932569146156311,2.1831605434417725,11.72,0.6940711140632629,2.184328556060791
195,5.0,0.6952871084213257,2.208975076675415,0.6944103240966797,2.084245204925537,21.88,0.6955984830856323,2.0830698013305664
196,5.0,0.6947749853134155,2.1839442253112793,0.6935961246490479,2.116065263748169,23.44,0.694729208946228,2.1269543170928955
197,5.0,0.6950267553329468,2.2013227939605713,0.6936235427856445,2.1423444747924805,18.75,0.6940328478813171,2.134399175643921
198,5.0,0.6952755451202393,2.166557550430298,0.6937150955200195,2.158285140991211,18.75,0.6941360235214233,2.154902219772339
199,5.0,0.6981440186500549,2.1727712154388428,0.693709135055542,2.117626190185547,21.09,0.6942499876022339,2.114049196243286
200,5.0,0.6960495114326477,2.1668522357940674,0.6940218210220337,2.108489990234375,24.22,0.6950531601905823,2.1023004055023193
201,5.0,0.6945641040802002,2.1860456466674805,0.6934884190559387,2.1619162559509277,16.41,0.6937192678451538,2.1616368293762207
202,5.0,0.6948063373565674,2.1825106143951416,0.693759024143219,2.107330560684204,22.66,0.6944924592971802,2.107234239578247
203,5.0,0.695282518863678,2.162506103515625,0.6938587427139282,2.0822319984436035,21.88,0.6940276622772217,2.088799238204956
204,6.0,0.6949605941772461,2.204524040222168,0.6938674449920654,2.0712125301361084,22.66,0.6950838565826416,2.0685617923736572
205,6.0,0.6953116655349731,2.1688590049743652,0.6938233375549316,2.0670106410980225,21.09,0.6947739124298096,2.065274238586426
206,6.0,0.6953678727149963,2.176659345626831,0.693550705909729,2.116664409637451,19.53,0.6946389079093933,2.1215381622314453
207,6.0,0.6967393159866333,2.209537982940674,0.6933069825172424,2.1291191577911377,18.75,0.6945675015449524,2.1311628818511963
208,6.0,0.6957017779350281,2.2068257331848145,0.6936206221580505,2.121891975402832,17.97,0.6945408582687378,2.113607168197632
209,6.0,0.6953506469726562,2.1935372352600098,0.696074366569519,2.0530147552490234,20.31,0.6947803497314453,2.057504177093506
210,6.0,0.6952966451644897,2.2107622623443604,0.6932581663131714,2.124166965484619,22.66,0.6949712038040161,2.1137475967407227
211,6.0,0.6954062581062317,2.172731637954712,0.6936179399490356,2.0800180435180664,21.09,0.6954692602157593,2.0938456058502197
212,6.0,0.6956064105033875,2.1793198585510254,0.6936647295951843,2.0804076194763184,24.22,0.6951549053192139,2.084232807159424
213,6.0,0.6946642398834229,2.1917879581451416,0.6936960220336914,2.1228322982788086,17.97,0.6949971318244934,2.1248767375946045
214,6.0,0.6941856145858765,2.203538656234741,0.6937201023101807,2.1110596656799316,19.53,0.6946860551834106,2.1002376079559326
215,6.0,0.6949487924575806,2.1377201080322266,0.6949059367179871,2.078214406967163,21.88,0.6956958174705505,2.064185380935669
216,6.0,0.6947934031486511,2.1628284454345703,0.6938769817352295,2.0960757732391357,21.88,0.6952289342880249,2.108020782470703
217,6.0,0.6952088475227356,2.186891555786133,0.6942088007926941,2.072500228881836,20.31,0.6945788264274597,2.0804946422576904
218,6.0,0.6950774192810059,2.172517776489258,0.6937720775604248,2.034140110015869,25.78,0.6948533058166504,2.0438573360443115
219,6.0,0.6958537697792053,2.1923234462738037,0.6946693658828735,2.0631189346313477,23.44,0.6944318413734436,2.0620267391204834
